tcp_stream_name,timestamp,ip_len,payload_len,UAPRSF_tcp_flags
85.239.237.225:443-192.168.10.6:52420,1768691415.572813,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.572822,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.572844,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.572865,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.572871,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.572975,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.609041,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.609069,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.609095,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.609266,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.611002,1500,1448,011000!
85.239.237.225:443-192.168.10.6:52420,1768691415.631035,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.631065,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.631090,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.631232,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.632672,1500,1448,011000!
85.239.237.225:443-192.168.10.6:52420,1768691415.633074,1500,1448,011000!
85.239.237.225:443-192.168.10.6:52420,1768691415.633103,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.633223,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.636705,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.636854,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.637845,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.637874,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.637988,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.638815,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.638835,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.638969,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.642654,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.642669,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.642712,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.642720,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.642735,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.642838,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.649093,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.649119,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.649146,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.649247,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.649263,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.649269,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.649285,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.649293,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.649313,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.649339,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.649346,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.649366,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.649394,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.649503,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.650992,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.651021,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.651048,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.651142,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.653030,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.653058,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.653178,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.653370,1500,1448,011000!
85.239.237.225:443-192.168.10.6:52420,1768691415.655512,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.655541,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.655652,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.655937,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.655972,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.656075,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.658569,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.658600,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.658716,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.659037,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.659070,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.659172,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.659369,1500,1448,011000!
85.239.237.225:443-192.168.10.6:52420,1768691415.660523,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.660661,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.660998,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.661026,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.661134,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.668575,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.668605,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.668695,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.671968,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.671995,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.672114,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.673236,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.673264,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.673292,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.673386,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.676593,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.676620,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.676649,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.676676,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.676703,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.676763,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.677073,1500,1448,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.677169,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.685128,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.685156,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.685202,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.685228,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.685259,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.685272,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.685289,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.685315,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.685346,1500,1448,010000!
192.168.10.6:52420-85.239.237.225:443,1768691415.685370,52,0,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.685385,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.685411,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.685439,1500,1448,010000!
85.239.237.225:443-192.168.10.6:52420,1768691415.685468,508,456,011000!
192.168.10.6:52420-85.239.237.225:443,1768691415.685536,52,0,010000!
