tcp_stream_name,timestamp,ip_len,payload_len,UAPRSF_tcp_flags
20.205.243.166:443-192.168.10.6:43562,1768689675.373648,721,669,011000!
91.189.91.48:80-192.168.10.6:41780,1768689675.379266,241,189,011000!
91.189.91.48:80-192.168.10.6:41780,1768689675.381133,52,0,010001!
91.189.91.48:80-192.168.10.6:41780,1768689675.384273,52,0,010001!
20.205.243.166:443-192.168.10.6:43562,1768689675.386248,721,669,011000!
91.189.91.96:80-192.168.10.6:47268,1768689675.497305,241,189,011001!
20.205.243.166:443-192.168.10.6:43562,1768689675.593297,1500,1448,010000!
91.189.91.48:80-192.168.10.6:41780,1768689675.617336,241,189,011001!
91.189.91.96:80-192.168.10.6:47268,1768689675.953278,241,189,011001!
20.205.243.166:443-192.168.10.6:43562,1768689676.009293,1500,1448,010000!
91.189.91.48:80-192.168.10.6:41780,1768689676.073305,241,189,011001!
192.168.10.6:47268-91.189.91.96:80,1768689676.216057,52,0,010000!
192.168.10.6:47268-91.189.91.96:80,1768689676.216081,64,0,010000!
192.168.10.6:41780-91.189.91.48:80,1768689676.216085,52,0,010000!
192.168.10.6:41780-91.189.91.48:80,1768689676.216132,64,0,010000!
192.168.10.6:43562-20.205.243.166:443,1768689676.216145,52,0,010000!
192.168.10.6:43562-20.205.243.166:443,1768689676.216208,64,0,010000!
192.168.10.6:47268-91.189.91.96:80,1768689676.216220,64,0,010000!
192.168.10.6:41780-91.189.91.48:80,1768689676.216232,64,0,010000!
192.168.10.6:47268-91.189.91.96:80,1768689676.216235,64,0,010000!
192.168.10.6:43562-20.205.243.166:443,1768689676.216293,64,0,010000!
192.168.10.6:41780-91.189.91.48:80,1768689676.216304,64,0,010000!
192.168.10.6:43562-20.205.243.166:443,1768689676.216328,64,0,010000!
192.168.10.6:47268-91.189.91.96:80,1768689676.216496,52,0,010001!
91.189.91.96:80-192.168.10.6:47268,1768689676.216713,52,0,010000!
192.168.10.6:56210-185.199.110.133:443,1768689676.217433,60,0,000010!
192.168.10.6:41780-91.189.91.48:80,1768689676.217647,52,0,010001!
185.199.110.133:443-192.168.10.6:56210,1768689676.217657,60,0,010010!
192.168.10.6:56210-185.199.110.133:443,1768689676.217866,52,0,010000!
91.189.91.48:80-192.168.10.6:41780,1768689676.217914,52,0,010000!
192.168.10.6:56210-185.199.110.133:443,1768689676.218315,569,517,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.218490,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.501946,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.501981,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.502017,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.502049,1131,1079,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.502167,52,0,010000!
192.168.10.6:56210-185.199.110.133:443,1768689676.515035,116,64,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.515185,138,86,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.515351,845,793,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.515408,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.515443,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.515579,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.603345,117,65,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.603620,83,31,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.603819,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.605405,618,566,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.609413,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.609460,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.609494,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.609526,1452,1400,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.609629,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.615880,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.615910,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.616080,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.616266,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.616290,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.616403,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.617380,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.617412,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.617556,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.621816,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.621849,901,849,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.622034,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.623155,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.623187,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.623330,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.639468,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.639513,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.639710,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.643283,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.643315,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.643474,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.645234,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.645261,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.645410,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.649531,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.649610,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.649705,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.651516,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.651585,901,849,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.651700,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.653366,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.653476,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.653638,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.657631,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.657714,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.657889,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.661492,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.661577,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.661702,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.663242,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.663402,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.663506,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.665275,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.665415,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.665558,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.667278,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.667436,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.667537,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.671553,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.671635,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.671855,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.673209,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.673405,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.673526,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.675136,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.675240,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.675404,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.677153,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.677189,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.677367,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.679596,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.679627,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.679800,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.681589,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.681624,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.681737,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.683840,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.683864,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.684018,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.687263,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.687289,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.687418,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.689069,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.689098,1404,1352,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.689277,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.693286,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.693318,1476,1424,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.693334,124,72,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.693491,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.705143,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.705182,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.705372,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.707286,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.707332,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.707503,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.707605,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.707630,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.707767,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.709072,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.709122,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.709346,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.711062,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.711090,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.711228,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.711558,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.711589,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.711669,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.713042,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.713080,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.713164,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.713508,1488,1436,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.713544,1488,1436,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.713673,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.715502,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.715535,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.715632,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.717013,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.717044,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.717137,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.717500,1500,1448,010000!
