tcp_stream_name,timestamp,ip_len,payload_len,UAPRSF_tcp_flags
85.239.237.225:443-192.168.10.6:34036,1768690777.061452,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.061535,52,0,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.061629,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.085209,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.085341,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.085414,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.085422,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.085500,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.085517,52,0,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.085632,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.088663,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.088710,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.088790,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.089657,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.089667,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.089831,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.211757,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.211775,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.212025,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.212965,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.213574,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.213785,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.214737,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.214746,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.214887,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.216622,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.216631,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.216737,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.217032,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.224822,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.224840,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.224912,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.224921,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.224982,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.225000,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.225011,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.225014,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.225125,52,0,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.225246,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.226023,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.226030,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.226085,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.226164,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.231771,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.231780,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.231833,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.231843,1500,1448,010000!
